id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform
9482,Lympo Market Token,lmt,lympo-market-token,25,2021-04-29 00:00:00,"['sports', 'collectibles-nfts', 'animoca-brands-portfolio', 'bnb-chain']",1250000000.0,30677566.0,1250000000,2278,,,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x9617857e191354dbea0b714d78bc59e57c411087,0.003161075624179321,8791.81719758,8.0017,0.91519362,-1.74536763,43.16856549,10.4098415,-30.3756419,-13.92583574,96974.10609175231,0.0,3951344.53,2022-05-31T15:31:00.000Z,
12160,Arata,arata,arata,2,2021-09-26 17:00:04,['play-to-earn'],5000000.0,1000000.0,5000000,2279,,,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xD07E591E10E41b6B08457C8aa0be6b79369D60a6,0.0965724856869374,113.00996873,-52.7779,0.93676279,1.35110401,2.75326787,-20.52149352,-48.85830823,-57.63889594,96572.48568693739,0.0,482862.43,2022-05-31T15:31:00.000Z,
16197,Luna Rush,lus,luna-rush,10,2021-12-17 06:31:48,[],350000000.0,4550147.0,350000000,2280,4080764.0,86539.2642345091,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xde301d6a2569aefcfe271b9d98f318baee1d30a4,0.021206632933075547,294833.40559628,-7.5547,3.9488774,4.98494847,-6.43265087,-56.94427344,-70.48390012,-96.54660707,96493.2972205349,0.0,7422321.53,2022-05-31T15:31:00.000Z,
6566,Meridian Network,lock,meridian-network,1,2020-08-12 00:00:00,[],,10947704.54242852,10947704.54242852,2282,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95172ccBe8344fecD73D0a30F54123652981BD6F,0.008697936380694288,0.0,0.0,0.15550993,2.76818492,0.85866884,-30.2767287,-44.36189022,-35.60073638,95222.43762468114,0.0,95222.44,2022-05-31T15:32:00.000Z,
13696,MarsX,mx,marsx,4,2021-11-01 12:37:55,[],227936637.0,227936637.0,227936637,2284,227936637.0,93288.87678057233,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe0df31d06d72b2f5231489af0edc422b372f49f1,0.00040927548115300276,489.99117673,261.5476,0.1554674,-0.98400946,-1.60433364,-18.37006437,-44.29190705,-78.37731091,93288.87678057233,0.0,93288.88,2022-05-31T15:31:00.000Z,
11727,Phoenix Token,phx,phoenix-token,4,2021-09-07 13:52:13,[],176406168.0,32959585.0,176406168,2286,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xAeC65404DdC3af3C897AD89571d5772C1A695F22,0.0028137466827334724,185801.93330885,-3.1835,-0.06266538,1.814171,-6.12098773,-66.52140451,-55.2054596,-64.97215678,92739.92295802191,0.0,496362.27,2022-05-31T15:31:00.000Z,
16607,Islander,isa,islander,4,2021-12-29 10:34:52,['avalanche-ecosystem'],15000000000.0,545753780.0,15000000000,2287,545753780.0,92230.25374393996,2022-05-31T15:32:00.000Z,5805.0,Avalanche,AVAX,avalanche,0x3EeFb18003D033661f84e48360eBeCD181A84709,0.0001689960878400878,137572.77100005,-4.6311,1.02933319,-1.96740493,-9.71090321,-76.6305941,-83.41949095,-87.79520549,92230.25374393996,0.0,2534941.32,2022-05-31T15:32:00.000Z,
15362,rASKO,rasko,rasko,2,2021-11-30 06:30:51,[],1000000000.0,64000000.0,1000000000,2291,,,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xd118f42edbc839f7e1e85d5269a25288792c141b,0.001427305428818549,4035.55617873,-39.6612,0.65009494,1.11910964,-5.62165284,-35.48859541,-66.01312226,-63.56058046,91347.54744438714,0.0,1427305.43,2022-05-31T15:31:00.000Z,
7436,BonFi,bnf,bonfi,6,2020-10-17 00:00:00,['bnb-chain'],962499999.0,297418335.0,962499999,2292,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1DE5e000C41C8d35b9f1f4985C23988f05831057,0.00030506837513600757,5123.0342844,46.4651,-32.71248909,-41.30624013,-47.96365733,-72.03386216,-79.37153085,-77.6003941,90732.92819410677,0.0,293628.31,2022-05-31T15:31:00.000Z,
12313,Kawaii Islands,kwt,kawaii-islands,9,2021-10-05 01:41:48,[],999791194.0,30000000.0,804672178,2293,96784352.0,291149.63653335226,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x257a8d1e03d17b8535a182301f15290f11674b53,0.003008230468220237,80687.75419494,10.8942,0.47961522,1.04540018,-6.69527771,-47.54994784,-75.14891998,-81.13056611,90246.91404660711,0.0,3007602.33,2022-05-31T15:32:00.000Z,
8885,Novara Calcio Fan Token,nov,novara-calcio-fan-token,1,2021-03-18 00:00:00,"['sports', 'fan-token']",,201117.0,1000000,2294,,,2022-05-31T15:32:00.000Z,,,,,,0.4463107817831795,59686.16659895,12.3832,0.46279566,1.87892629,8.40883626,-38.53964983,-59.25625848,-57.64375512,89760.68549988771,0.0,446310.78,2022-05-31T15:32:00.000Z,
8481,CafeSwap Token,brew,cafeswap-token,7,2021-02-15 00:00:00,"['decentralized-exchange', 'defi', 'staking', 'yield-farming', 'amm', 'dex', 'bnb-chain']",,13795842.10590887,14310872.56573662,2295,,,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x790be81c3ca0e53974be2688cdb954732c9862e1,0.006470131356934792,23.74473367,144.4529,0.77878096,8.24021252,-0.86108503,-24.82977286,-48.95127401,-76.75063156,89260.9106047623,0.0,92593.23,2022-05-31T15:32:00.000Z,
9018,GamyFi Platform,gfx,gamyfi-platform,8,2021-03-30 00:00:00,"['sports', 'gaming']",10000000.0,825000.0,9125000,2299,1700000.0,180882.16364932168,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x65ad6A2288b2Dd23E466226397c8F5D1794e58fC,0.10640127273489511,282917.56636132,13.1467,-13.60481495,-8.67343824,-11.56290103,-44.26944506,-70.6908674,-73.00657842,87781.05000628847,0.0,1064012.73,2022-05-31T15:31:00.000Z,
7594,Smoothy,smty,smoothy,11,2021-04-28 00:00:00,"['dao-maker', 'bnb-chain']",100000000.0,5089772.7524293,100000000,2300,,,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xbF776e4FCa664D791C4Ee3A71e2722990E003283,0.017173985996296843,192215.35049695,-13.3771,-0.83599106,-0.5056178,-1.39278082,-25.69384385,-58.84118672,-60.52534288,87411.68597455404,0.0,1717398.6,2022-05-31T15:31:00.000Z,
9544,POLKARARE,prare,polkarare,5,2021-05-03 00:00:00,"['art', 'marketplace', 'collectibles-nfts', 'poolz-finance-portfolio', 'polkafoundry-red-kite', 'okex-blockdream-ventures-portfolio']",100000000.0,11383252.701,100000000,2301,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2C2f7e7C5604D162d75641256b80F1Bf6f4dC796,0.007675829203987301,75963.97007167,13.3791,1.45363432,8.66668453,7.17290947,-44.11187111,-60.91613819,-58.75040809,87375.90351870313,0.0,767582.92,2022-05-31T15:31:00.000Z,
9109,Savix,svx,savix,4,2021-04-02 00:00:00,['staking'],81955.0,69605.89270224,150849.5148519,2303,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc434b27736a6882d33094d34792999702860a13c,1.2459571330308066,91.21103789,13.11,0.1554674,2.58160604,-0.1578833,20.29728606,-55.17961873,-37.42176177,86725.9585133329,0.0,102112.42,2022-05-31T15:31:00.000Z,
8601,Font,font,font,1,2021-02-25 00:00:00,"['collectibles-nfts', 'defi']",2000000.0,487309.98349513,2000000,2307,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c25bdf026ea05f32713f00f73ca55857fbf6342,0.17614491467966167,0.0,0.0,0.15550993,2.76818492,0.13539264,-37.51878854,-64.91097784,-71.54320835,85837.17546529701,0.0,352289.83,2022-05-31T15:32:00.000Z,
15141,DeFi Degen Land,ddl,defi-degen-land,4,2021-11-25 02:33:29,"['collectibles-nfts', 'gaming', 'metaverse', 'play-to-earn']",300000000000.0,150000000000.0,300000000000,2312,,,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x88803312628fd21542f706b0c7dc8495c1c10b2e,5.587711829183782e-07,9003.27171337,-15.7524,0.55043241,-3.63931651,4.9568468,-54.17973143,-65.10441182,-50.16150277,83815.67743775673,0.0,167631.35,2022-05-31T15:31:00.000Z,
12350,Triall,trl,triall,6,2021-10-05 13:43:18,[],175000000.0,3034054.83446035,172173520.7590979,2314,16694958.299582256,455344.1013958945,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x58f9102bf53cf186682bd9a281d3cd3c616eec41,0.02727434793336909,70536.88509049,20.5992,1.25600608,11.56720686,0.50296911,-34.02328361,-64.70720732,-61.70421313,82751.86720399215,0.0,4773010.89,2022-05-31T15:32:00.000Z,
8386,Gourmet Galaxy,gum,gourmet-galaxy,13,2021-02-03 00:00:00,"['collectibles-nfts', 'polkadot-ecosystem', 'bnb-chain']",20000000.0,3312144.61,20000000,2315,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4f5fa8f2d12e5eb780f6082dd656c565c48e0f24,0.024863251573880005,59615.40653487,4.8497,0.95347282,1.89031749,5.28541835,-48.00413269,-69.97177082,-79.46643529,82350.68468750067,0.0,497265.03,2022-05-31T15:32:00.000Z,
8145,SparkPoint Fuel,sfuel,sparkpoint-fuel,6,2020-12-30 00:00:00,['bnb-chain'],150000000.0,28373955.95,150000000,2316,,,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x37ac4d6140e54304d77437a5c11924f61a2d976f,0.0028940107505956453,147462.28914245,-14.8224,0.04580716,-3.36469979,-12.13663891,-38.65749588,-52.59550241,-72.41364713,82114.53355622728,0.0,434101.61,2022-05-31T15:31:00.000Z,
8449,Goose Finance,egg,goose-finance,8,2021-02-13 00:00:00,"['defi', 'yield-farming', 'bnb-chain']",,1755130.18328287,1867616.50450207,2321,,,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0xF952Fc3ca7325Cc27D15885d37117676d25BfdA6,0.046170721695141186,5718.48144394,15.9312,0.36923635,1.97270408,-0.66889336,-38.74210514,-55.4123274,-61.19326042,81035.62723109554,0.0,86229.2,2022-05-31T15:32:00.000Z,
15092,Lucid Lands,llg,lucid-lands,4,2021-11-24 04:23:47,[],100000000.0,33180086.0,100000000,2323,,,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x4691F60c894d3f16047824004420542E4674E621,0.0024344582333125165,2.78409902,0.0021,-0.00034593,0.00309958,0.03976415,-0.07223243,-0.10121631,-0.09916166,80775.53354471736,0.0,243445.82,2022-05-31T15:32:00.000Z,
5381,PengolinCoin,pgo,pengolincoin,2,2020-05-11 00:00:00,[],100000000.0,35127228.50516026,32161453.63414303,2325,,,2022-05-31T15:31:00.000Z,,,,,,0.0022830717689534727,0.0,0.0,-0.13432137,-22.98710481,-17.75869788,-24.36878052,-18.83415204,-38.98157511,80197.98372170908,0.0,228307.18,2022-05-31T15:31:00.000Z,
7487,Chonk,chonk,chonk,1,2020-10-22 00:00:00,['collectibles-nfts'],,39000.0,39000,2326,29950.0,61470.791567317356,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x84679bc467DC6c2c40ab04538813AfF3796351f1,2.052447130795237,0.0,0.0,0.1554674,2.76797099,1.04650611,-29.7453485,-67.7926463,-71.12798226,80045.43810101425,0.0,80045.44,2022-05-31T15:31:00.000Z,
6179,SeChain,snn,sechain,4,2020-08-04 00:00:00,['bnb-chain'],68700000000.0,17033991146.792,39000000000,2333,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xF5717f5DF41eA67Ef67DFD3c1d02F9940bcF5d08,4.647247746173161e-06,0.31626372,-0.0056,-0.00034593,0.21862351,32.10962742,1374.47288149,1868.0304329,292.50717366,79161.1769652627,0.0,319265.92,2022-05-31T15:32:00.000Z,
8753,srnArt Gallery,sact,srnartgallery,9,2021-03-09 00:00:00,"['collectibles-nfts', 'bnb-chain']",5000000.0,4000000.0,5000000,2338,4000000.0,77903.26909489767,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x1ba8c21c623c843cd4c60438d70e7ad50f363fbb,0.019475817273724418,269.29853449,-81.8627,0.79292521,1.12784135,-7.5687631,-39.76048166,-48.66424216,-64.23572727,77903.26909489767,0.0,97379.09,2022-05-31T15:32:00.000Z,
8752,Landbox,land,landbox,2,2021-04-10 00:00:00,['bnb-chain'],20000000000.0,76385229.676354,20000000000,2340,65482312.0557,65443.554218292345,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0e2ef8aecb3c01ad5d596f1b67134e178199984d,0.0009994081174565937,1.11046366,0.0028,-0.00034593,0.00309958,0.03976415,11.93034543,-9.5713163,-11.29579156,76340.0185923345,0.0,19988162.35,2022-05-31T15:32:00.000Z,
5933,Fireball,fire,fireball,1,2020-07-28 00:00:00,[],50000.0,19670.9929067,19670.9929067,2341,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3F8A2f7bcD70e7F7Bdd3FbB079c11d073588DEA2,3.873460878182997,0.0,0.0,0.1554674,2.76797099,1.02107167,-29.79916869,-43.36384691,-34.96040679,76194.8214591177,0.0,193673.04,2022-05-31T15:31:00.000Z,
5709,Chi Gastoken,chi,chi-gastoken,4,2020-06-18 00:00:00,[],10000000.0,853394.0,1155019,2345,853394.0,75765.73480297346,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,0.08878165865118978,0.0,0.0,0.0762945,-0.62286092,-10.29324137,-29.77987044,-14.92415115,-0.70365698,75765.73480297346,0.0,887816.59,2022-05-31T15:31:00.000Z,
7560,Fundamenta,fmta,fundamenta,2,2020-10-30 00:00:00,[],,1204565.15172438,16474681.38329068,2346,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xaa9d866666c2a3748d6b23ff69e63e52f08d9ab4,0.06289238549455162,207.26789158,-89.7291,0.93676279,0.95209049,-18.27441281,-36.14873779,-38.45167952,-55.77971715,75757.97587555276,0.0,1036132.01,2022-05-31T15:31:00.000Z,
8942,Paybswap,payb,paybswap,5,2021-03-25 00:00:00,['bnb-chain'],1000000000.0,154142638.54431352,1000000000,2347,,,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x916792fd41855914ba4b71285c8a05b866f0618b,0.0004891286485449656,19.88029269,0.8709,-0.01603621,0.83126809,0.2634093,-48.1205048,-58.13610756,-70.87620302,75395.58047433519,0.0,489128.65,2022-05-31T15:32:00.000Z,
8496,Wolves of Wall Street,wows,wolves-of-wall-street,1,2021-02-17 00:00:00,"['collectibles-nfts', 'smart-contracts']",60000.0,9011.46433166,26424.5656228,2348,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x672EF7E4Fe230B5cA1466C5fDD40588d30FdF90a,8.367299933458057,0.0,0.0,0.15550993,2.76818492,-1.71048466,-47.05145943,-64.18949106,-64.96359826,75401.62490265837,0.0,502038.0,2022-05-31T15:32:00.000Z,
7791,Pancake Bunny,bunny,pancakebunny,20,2020-11-26 00:00:00,"['defi', 'yield-aggregator', 'bnb-chain']",1000000.0,510232.0,910789,2349,,,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xc9849e6fdb743d08faee3e34dd2d1bc69ea11a51,0.1474985218908494,197689.94807433,104.5778,-0.23920769,18.37181855,20.25156853,-37.14025112,-49.02676668,-48.22176921,75258.46582141187,0.0,147498.52,2022-05-31T15:31:00.000Z,
5840,Insight Protocol,inx,insight-protocol,4,2020-07-14 00:00:00,[],,183285663.4420004,2000000000,2350,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x84fE25f3921f3426395c883707950d0c00367576,0.000409761058081436,64728.10495726,-21.454,1.73968572,2.50288629,-1.52113206,-13.50302216,-15.53415838,-22.08096916,75103.32738315205,0.0,819522.12,2022-05-31T15:31:00.000Z,
7318,Zero Utility Token,zut,zero-utility-token,1,2020-10-06 00:00:00,['collectibles-nfts'],1000.0,968.75577487,968.75577487,2351,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x83F873388Cd14b83A9f47FabDe3C9850b5C74548,77.46771330291648,0.0,-100.0,0.1554674,2.76797099,-51.15483687,-68.8021044,-75.58175242,-73.11328617,75047.29462817386,0.0,77467.71,2022-05-31T15:31:00.000Z,
13068,9D NFT,cogi,9d-nft,3,2021-10-23 23:55:57,"['defi', 'gaming', 'play-to-earn', 'vbc-ventures-portfolio', 'bnb-chain']",680000000.0,3524423.0,677899812,2352,21959383.0,466096.8480273682,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x6cb755c4b82e11e727c05f697c790fdbc4253957,0.0212254072906952,25850.56872342,62.1765,0.68758637,-0.18933247,1.10167315,-39.3343297,-43.72284692,-67.18885514,74807.31363969385,0.0,14433276.96,2022-05-31T15:32:00.000Z,
9827,Sportcash One,sconex,sportcash-one,3,2021-05-14 00:00:00,['sports'],100000000.0,12706570.22,100000000,2361,,,2022-05-31T15:31:00.000Z,1274.0,Waves,WAVES,waves,EnBAWjayxUrwL7KMTBvRzcS5RqGYwFfLPD4tFVu4Mpj3,0.0055972679126255085,108111.67910491,-6.77,0.00185488,7.69009497,-29.67883053,-45.66133821,-52.5828043,-62.94791972,71122.07777192885,0.0,559726.79,2022-05-31T15:31:00.000Z,
11450,Skyrim Finance,skyrim,skyrim-finance,5,2021-08-27 21:29:35,['vbc-ventures-portfolio'],100000000.0,20300000.0,100000000,2362,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2610f0bfc21ef389fe4d03cfb7de9ac1e6c99d6e,0.0034973606015857982,12072.94575657,-16.7977,4.10820843,5.24491111,2.18933398,-50.30470638,-52.5656256,-25.15519757,70996.4202121917,0.0,349736.06,2022-05-31T15:31:00.000Z,
12501,Qrkita Token,qrt,qrkita-token,6,2021-10-08 08:41:39,[],100000000000.0,64780008836.579796,100000000000,2363,,,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x921d3a6ed8223AFb6358410F717e2FB13cbae700,1.0813198935994875e-06,6969.86063237,32.1642,9.73533093,14.08833014,-7.17002842,-45.46401147,-10.54813546,-42.0737447,70047.91226254433,0.0,108131.99,2022-05-31T15:32:00.000Z,
11408,Big Digital Shares,bds,big-digital-shares,2,2021-08-26 06:27:46,[],450000000.0,50000000.0,450000000,2364,,,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x030ce78aa5be014976bca9b8448e78d1d87fce0b,0.001389869929008838,254.45059318,24.4337,0.00266669,-1.4253977,-17.91896907,-31.43051478,-56.74796225,-76.523399,69493.49645044189,0.0,625441.47,2022-05-31T15:31:00.000Z,
12630,SIMP Token,simp,simp-token,4,2021-10-12 03:23:15,[],1000000000000.0,343598389290.48,498704306199.89,2366,344481078714.0,68997.44484357159,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0xD0ACCF05878caFe24ff8b3F82F194C62Ed755707,2.00293859683526e-07,324.11673135,16.5953,0.93682041,1.82130915,0.79320534,-16.05150165,-26.14501884,-92.6255445,68820.64757203293,0.0,200293.86,2022-05-31T15:32:00.000Z,
11530,Roush Fenway Racing Fan Token,roush,roush-fenway-racing-fan-token,1,2021-09-01 06:42:45,"['sports', 'fan-token']",,375000.0,5000000,2367,,,2022-05-31T15:31:00.000Z,4066.0,Chiliz,CHZ,chiliz,0x3EC4394C59b3b2863a9D02EF73888C686d13D54c,0.1834300877079294,22931.51483024,4.1238,1.53793033,4.54773526,4.60826663,-33.50558202,-57.20077279,-65.57201701,68786.28289047352,0.0,917150.44,2022-05-31T15:31:00.000Z,
11534,Levante U.D. Fan Token,lev,levante-ud-fan-token,1,2021-09-01 07:03:39,"['sports', 'fan-token']",,100000.0,2000000,2368,,,2022-05-31T15:31:00.000Z,,,,,,0.6866560520119199,85253.00107911,3.56,1.04750551,2.66472321,7.63490726,-36.08898001,-57.63127013,-57.46066283,68665.605201192,0.0,1373312.1,2022-05-31T15:31:00.000Z,
7140,yTSLA Finance,ytsla,ytsla-finance,3,2020-09-22 00:00:00,[],,66423.00659504,69590.65623104,2369,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x5322a3556f979ce2180b30e689a9436fddcb1021,1.032683498869148,0.0,-100.0,0.1554674,-48.61537227,-48.43924583,-79.63435268,-86.80323243,-87.01033267,68593.9428559744,0.0,71865.12,2022-05-31T15:31:00.000Z,
9709,MoonTrust,mntt,moontrust,3,2021-05-11 00:00:00,['bnb-chain'],1000000000000.0,699500000000.0,974750000000,2375,,,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x390037d710c86f88f05174599425b77c72eda305,9.194638376461492e-08,0.0,0.0,-3.15531225,-7.06809028,-48.00162227,-81.86725638,-90.79600221,-89.94685271,64316.49544334813,0.0,91946.38,2022-05-31T15:31:00.000Z,
5447,Helix,hlix,helix,3,2020-05-04 00:00:00,[],500000000.0,36821027.79925951,36821027.79925951,2376,,,2022-05-31T15:31:00.000Z,,,,,,0.0017249603246392276,0.0,-100.0,0.46037346,-4.33925892,196.42840756,95.91649168,27.74417987,23.39164456,63514.81206616072,0.0,862480.16,2022-05-31T15:31:00.000Z,
6912,Yield Stake Finance,yi12,yield-stake-finance,2,2020-09-07 00:00:00,[],11111.0,11111.0,11111,2382,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x03e4bdce611104289333f35c8177558b04cc99ff,5.596685457756924,4184.80741116,32.1539,2.37624548,0.00309958,-4.07145903,8.44874,23.76840457,52.85374172,62184.77212113718,0.0,62184.77,2022-05-31T15:32:00.000Z,
8607,Xion Finance,xgt,xion-finance,3,2021-02-26 00:00:00,['bnb-chain'],1000000000.0,9960845.0,1000000000,2383,,,2022-05-31T15:32:00.000Z,5601.0,STAKE,STAKE,xdai,0xC25AF3123d2420054c8fcd144c21113aa2853F39,0.006151739546356425,5974.3998789,46.4634,5.9248474,6.54259797,-13.21116484,-47.13505512,-65.53076549,-71.910026,61276.52410162667,0.0,6151739.55,2022-05-31T15:32:00.000Z,
9856,Knit Finance,kft,knit-finance,6,2021-05-17 00:00:00,['avalanche-ecosystem'],100000000.0,4900000.0,100000000,2384,4900000.0,61091.68853726299,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xef53462838000184f35f7d991452e5f25110b207,0.012467691538216938,59545.296552,-23.5063,0.08753165,0.3107847,-10.98354092,-64.44197366,-71.44107756,-80.26909806,61091.68853726299,0.0,1246769.15,2022-05-31T15:31:00.000Z,
5214,Phoneum,pht,phoneum,2,2020-11-13 00:00:00,[],5000000000.0,3204762785.4,5000000000,2386,,,2022-05-31T15:31:00.000Z,1958.0,TRON,TRX,tron,1003095,1.8988927081822645e-05,140.34489156,12.8561,0.00266669,-14.79580709,-4.48408111,9.11589159,-20.58129933,-19.23010507,60855.00684649943,0.0,94944.64,2022-05-31T15:31:00.000Z,
9621,DinoExchange,dino,dinoexchange,2,2021-05-06 00:00:00,"['amm', 'dex', 'bnb-chain']",200000000.0,7075146.58814821,200000000,2393,,,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xf317932ee2C30fa5d0E14416775977801734812D,0.00833240630796125,316.94868594,0.0,-0.04183738,-1.6601102,-2.81186663,-80.81450362,-81.83411898,-82.2734798,58952.99606083667,0.0,1666481.26,2022-05-31T15:31:00.000Z,
9583,MELX,mel,melalie,3,2021-05-05 00:00:00,[],120000000.0,20300314.30090721,120000000,2399,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xed0889f7e1c7c7267407222be277e1f1ef4d4892,0.0028843180820073764,24104.05354943,32.7022,0.00266669,0.38543536,-9.54997784,-65.07751808,-67.06795203,-59.70506423,58552.563608539596,0.0,346118.17,2022-05-31T15:31:00.000Z,
12861,Horde,hor,horde,3,2021-10-19 03:39:10,[],300000000.0,14781136.17745597,300000000,2400,,,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x95368f2c269F1f3394f21d72662BFB8b00F1A7fD,0.003950573387282407,903.72995379,190.2986,0.89290777,0.96476062,-3.76611216,-41.94570211,-67.84030236,-74.27039351,58393.96321645476,0.0,1185172.02,2022-05-31T15:32:00.000Z,
6116,megaBONK,mbonk,bonk,3,2020-08-04 00:00:00,['collectibles-nfts'],3000000.0,3000000.0,4000000,2402,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xacfe45c352c902ae3a3f9b6bfe6ec994c5d791bf,0.0191888105247892,0.0,0.0,3.22855917,14.97329731,13.655317,-36.88809373,-44.07909565,-27.34574045,57566.4315743676,0.0,57566.43,2022-05-31T15:31:00.000Z,
7783,Open Governance Token,open,open-governance-token,7,2020-11-25 00:00:00,"['defi', 'yield-farming', 'governance', 'lending-borowing', 'exnetwork-capital-portfolio', 'bnb-chain']",,3630939.032,100000000,2404,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x69e8b9528CABDA89fe846C67675B5D73d463a916,0.015574110023640158,13031.57108029,-5.9149,-0.43221076,0.72756542,-0.8012141,-34.72829336,-53.6319155,-72.73103346,56548.64397349749,0.0,1557411.0,2022-05-31T15:31:00.000Z,
8837,Scholarship Coin,scho,scholarship-coin,5,2021-03-16 00:00:00,[],20000000.0,10016672.83611951,7708444.77683563,2406,,,2022-05-31T15:32:00.000Z,,,,,,0.005585462104597887,0.0,0.0,-0.00034593,0.00117811,2.270633,153.85265823,153.7813358,86.10884349,55947.74654030056,0.0,111709.24,2022-05-31T15:32:00.000Z,
7698,CorionX,corx,corionx,7,2020-11-17 00:00:00,"['ethereum-ecosystem', 'bnb-chain']",400000000.0,128167719.30355372,400000000,2408,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x26a604DFFE3ddaB3BEE816097F81d3C4a2A4CF97,0.00043479761078640675,40080.6717505,-42.5826,0.24321194,0.40965522,3.04663767,-58.45082897,-63.08695924,-66.32279872,55727.01813312798,0.0,173919.04,2022-05-31T15:31:00.000Z,
5972,TrustDAO,trust,trustdao,1,2020-07-31 00:00:00,[],58411450.0,18123678.6179,40346647.6179,2409,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x57700244B20f84799a31c6C96DadFF373ca9D6c5,0.003074407184354425,0.0,0.0,0.1554674,2.76797099,2.38562864,-30.08600389,-43.46938903,-34.47969177,55719.56774980243,0.0,179580.58,2022-05-31T15:31:00.000Z,
